,date,state,positive,negative,death,totalTestResults,hospitalized
10515,20200806,RI,19611.0,196112.0,1014.0,389969.0,2264.0
10516,20200806,SC,96797.0,659348.0,1943.0,756145.0,5799.0
10517,20200806,SD,9273.0,108301.0,141.0,117574.0,861.0
10518,20200806,TN,116350.0,1518841.0,1186.0,1635191.0,5109.0
10520,20200806,UT,42915.0,514499.0,330.0,677483.0,2554.0
10525,20200806,WI,61985.0,961851.0,985.0,1348281.0,4881.0
10527,20200806,WY,2958.0,53150.0,27.0,87695.0,171.0
10529,20200805,AL,94654.0,632806.0,1695.0,724582.0,11100.0
10530,20200805,AR,46293.0,488518.0,508.0,533899.0,3118.0
10532,20200805,AZ,182203.0,803339.0,3932.0,1397596.0,13559.0
10534,20200805,CO,48988.0,516331.0,1851.0,754644.0,6536.0
10535,20200805,CT,50225.0,797884.0,4437.0,848109.0,10807.0
10538,20200805,FL,495510.0,3312145.0,7751.0,4801814.0,28956.0
10541,20200805,HI,2591.0,129935.0,27.0,161400.0,208.0
10543,20200805,ID,22234.0,169653.0,210.0,190520.0,906.0
10545,20200805,IN,69975.0,722250.0,3007.0,1063832.0,9148.0
10546,20200805,KS,29717.0,279001.0,368.0,308718.0,1821.0
10549,20200805,MA,119643.0,1139951.0,8659.0,1698416.0,11993.0
10550,20200805,MD,92426.0,889969.0,3536.0,1326635.0,12922.0
10551,20200805,ME,3992.0,174253.0,124.0,178245.0,390.0
10553,20200805,MN,57779.0,829844.0,1670.0,1090303.0,5373.0
10555,20200805,MP,46.0,12255.0,2.0,12301.0,4.0
10556,20200805,MS,63444.0,414378.0,1804.0,477822.0,4472.0
10557,20200805,MT,4429.0,178695.0,65.0,183124.0,248.0
10559,20200805,ND,7041.0,154957.0,112.0,325826.0,394.0
10560,20200805,NE,27178.0,259927.0,332.0,367751.0,1644.0
10561,20200805,NH,6693.0,159283.0,418.0,249006.0,698.0
10562,20200805,NJ,185773.0,2003691.0,15765.0,2189464.0,21565.0
10563,20200805,NM,21566.0,575842.0,667.0,597408.0,2781.0
10567,20200805,OK,40564.0,624166.0,583.0,664730.0,3445.0
10568,20200805,OR,19699.0,400215.0,333.0,663095.0,1688.0
10571,20200805,RI,19481.0,194054.0,1012.0,384487.0,2248.0
10572,20200805,SC,95472.0,653150.0,1894.0,748622.0,5799.0
10573,20200805,SD,9168.0,107206.0,137.0,116374.0,856.0
10574,20200805,TN,114098.0,1497947.0,1144.0,1612045.0,5001.0
10576,20200805,UT,42328.0,510131.0,327.0,670353.0,2519.0
10581,20200805,WI,61110.0,944984.0,977.0,1326425.0,4826.0
10583,20200805,WY,2923.0,52791.0,27.0,86507.0,169.0
10585,20200804,AL,93702.0,628599.0,1666.0,719489.0,11100.0
10586,20200804,AR,45381.0,488518.0,490.0,533899.0,3054.0
10588,20200804,AZ,180505.0,790739.0,3845.0,1381739.0,13294.0
10590,20200804,CO,48394.0,507028.0,1849.0,727026.0,6516.0
10591,20200804,CT,50110.0,786161.0,4437.0,836271.0,10807.0
10594,20200804,FL,490086.0,3287128.0,7526.0,4752867.0,28333.0
10597,20200804,HI,2448.0,128264.0,26.0,159093.0,201.0
10599,20200804,ID,21675.0,166103.0,200.0,186475.0,886.0
10601,20200804,IN,69255.0,715763.0,2996.0,1044015.0,9148.0
10602,20200804,KS,28876.0,272963.0,365.0,301839.0,1782.0
10605,20200804,MA,119203.0,1123073.0,8657.0,1673078.0,11973.0
10606,20200804,MD,91854.0,880492.0,3530.0,1304873.0,12888.0
10607,20200804,ME,3975.0,171786.0,123.0,175761.0,388.0
10609,20200804,MN,57162.0,820949.0,1660.0,1078695.0,5346.0
10611,20200804,MP,46.0,12255.0,2.0,12301.0,4.0
10612,20200804,MS,62199.0,401592.0,1753.0,463791.0,4424.0
10613,20200804,MT,4314.0,176922.0,64.0,181236.0,238.0
10615,20200804,ND,6919.0,153537.0,111.0,320395.0,389.0
10616,20200804,NE,26956.0,256903.0,332.0,364592.0,1644.0
10617,20200804,NH,6660.0,158176.0,417.0,246591.0,697.0
10618,20200804,NJ,185381.0,1981966.0,15758.0,2167347.0,21565.0
10619,20200804,NM,21340.0,569485.0,658.0,590825.0,2753.0
10623,20200804,OK,39463.0,617813.0,566.0,657276.0,3375.0
10624,20200804,OR,19366.0,397765.0,328.0,657046.0,1655.0
10627,20200804,RI,19390.0,192563.0,1011.0,380973.0,2242.0
10628,20200804,SC,94190.0,646267.0,1847.0,740457.0,5799.0
10629,20200804,SD,9079.0,106302.0,136.0,115381.0,846.0
10630,20200804,TN,112441.0,1480209.0,1117.0,1592650.0,4900.0
10632,20200804,UT,41907.0,505659.0,321.0,663626.0,2482.0
10637,20200804,WI,60171.0,928845.0,968.0,1307072.0,4783.0
10639,20200804,WY,2884.0,52359.0,27.0,85351.0,169.0
10641,20200803,AL,92661.0,621390.0,1633.0,711317.0,10865.0
10642,20200803,AR,44597.0,482803.0,475.0,527400.0,2966.0
10644,20200803,AZ,179497.0,784921.0,3779.0,1364256.0,11400.0
10646,20200803,CO,47968.0,504035.0,1844.0,721921.0,6487.0
10647,20200803,CT,50062.0,779120.0,4437.0,829182.0,10807.0
10650,20200803,FL,484729.0,3260914.0,7279.0,4704476.0,27744.0
10653,20200803,HI,2242.0,125037.0,26.0,157304.0,199.0
10655,20200803,ID,21344.0,163993.0,197.0,184060.0,874.0
10657,20200803,IN,68433.0,707049.0,2980.0,1024232.0,9004.0
10658,20200803,KS,28876.0,272963.0,365.0,301839.0,1782.0
10661,20200803,MA,118657.0,1108195.0,8648.0,1648689.0,11942.0
10662,20200803,MD,91144.0,869493.0,3523.0,1288496.0,12832.0
10663,20200803,ME,3970.0,170175.0,124.0,174145.0,389.0
10665,20200803,MN,56560.0,815444.0,1656.0,1070925.0,5298.0
10667,20200803,MP,46.0,12255.0,2.0,12301.0,4.0
10668,20200803,MS,61125.0,401592.0,1711.0,462717.0,4380.0
10669,20200803,MT,4233.0,175275.0,64.0,179508.0,236.0
10671,20200803,ND,6770.0,151966.0,109.0,315710.0,379.0
10672,20200803,NE,26702.0,254404.0,332.0,361468.0,1630.0
10673,20200803,NH,6634.0,155988.0,417.0,243785.0,696.0
10674,20200803,NJ,184977.0,1981966.0,15747.0,2166943.0,21565.0
10675,20200803,NM,21130.0,556680.0,655.0,577810.0,2730.0
10679,20200803,OK,38602.0,599461.0,551.0,638063.0,3275.0
10680,20200803,OR,19097.0,394560.0,326.0,651235.0,1607.0
10683,20200803,RI,19246.0,190820.0,1010.0,376009.0,2231.0
10684,20200803,SC,92951.0,638724.0,1793.0,731675.0,5527.0
10685,20200803,SD,9020.0,105628.0,135.0,114648.0,838.0
10686,20200803,TN,110636.0,1463897.0,1092.0,1574533.0,4808.0
10688,20200803,UT,41529.0,501540.0,314.0,657549.0,2450.0
10693,20200803,WI,59401.0,911435.0,956.0,1294013.0,4732.0
10695,20200803,WY,2848.0,52032.0,27.0,83947.0,167.0
10697,20200802,AL,91444.0,614626.0,1627.0,703437.0,10521.0
10698,20200802,AR,43173.0,471408.0,458.0,514581.0,2894.0
10700,20200802,AZ,178467.0,777961.0,3765.0,1357545.0,11371.0
10702,20200802,CO,47716.0,499496.0,1844.0,714560.0,6474.0
10703,20200802,CT,49810.0,744186.0,4432.0,793996.0,10807.0
10706,20200802,FL,479915.0,3233865.0,7206.0,4652563.0,27524.0
10709,20200802,HI,2197.0,124444.0,26.0,154514.0,194.0
10711,20200802,ID,21114.0,163185.0,197.0,183034.0,856.0
10713,20200802,IN,67857.0,701186.0,2975.0,1020137.0,8848.0
10714,20200802,KS,27812.0,264695.0,358.0,292507.0,1751.0
10717,20200802,MA,118458.0,1096082.0,8638.0,1621729.0,11936.0
10718,20200802,MD,90274.0,854512.0,3515.0,1264012.0,12746.0
10719,20200802,ME,3958.0,168116.0,123.0,172074.0,388.0
10721,20200802,MN,55947.0,802394.0,1654.0,1054962.0,5241.0
10723,20200802,MP,45.0,11719.0,2.0,11764.0,4.0
10724,20200802,MS,60553.0,401592.0,1703.0,462145.0,4314.0
10725,20200802,MT,4193.0,170102.0,61.0,174295.0,233.0
10727,20200802,ND,6643.0,149583.0,109.0,311152.0,371.0
10728,20200802,NE,26391.0,250852.0,332.0,356565.0,1629.0
10729,20200802,NH,6613.0,154349.0,416.0,240675.0,695.0
10730,20200802,NJ,184684.0,1963528.0,15737.0,2148212.0,21565.0
10731,20200802,NM,21016.0,553237.0,654.0,574253.0,2720.0
10735,20200802,OK,38225.0,599461.0,550.0,637686.0,3241.0
10736,20200802,OR,18817.0,390799.0,325.0,644785.0,1607.0
10739,20200802,RI,19022.0,186994.0,1007.0,373276.0,2211.0
10740,20200802,SC,91788.0,630469.0,1777.0,722257.0,5527.0
10741,20200802,SD,8955.0,104998.0,135.0,113953.0,835.0
10742,20200802,TN,109627.0,1452671.0,1073.0,1562298.0,4756.0
10744,20200802,UT,41175.0,498527.0,311.0,653288.0,2430.0
10749,20200802,WI,58990.0,904666.0,955.0,1281022.0,4717.0
10751,20200802,WY,2808.0,50573.0,26.0,82108.0,167.0
10753,20200801,AL,89349.0,608022.0,1603.0,694802.0,10521.0
10754,20200801,AR,43173.0,471408.0,460.0,514581.0,2852.0
10756,20200801,AZ,177002.0,771648.0,3747.0,1345780.0,11346.0
10758,20200801,CO,47267.0,493305.0,1844.0,703954.0,6465.0
10759,20200801,CT,49810.0,744186.0,4432.0,793996.0,10807.0
10762,20200801,FL,472859.0,3199415.0,7144.0,4578231.0,27344.0
10765,20200801,HI,2111.0,121140.0,26.0,152086.0,179.0
10767,20200801,ID,20721.0,161152.0,189.0,180615.0,850.0
10769,20200801,IN,67122.0,691484.0,2971.0,1013342.0,8781.0
10770,20200801,KS,27812.0,264695.0,358.0,292507.0,1751.0
10773,20200801,MA,118040.0,1083123.0,8626.0,1613551.0,11930.0
10774,20200801,MD,89365.0,839989.0,3506.0,1240227.0,12672.0
10775,20200801,ME,3937.0,165809.0,123.0,169746.0,388.0
10777,20200801,MN,55188.0,791080.0,1646.0,1040317.0,5208.0
10779,20200801,MP,42.0,11719.0,2.0,11761.0,4.0
10780,20200801,MS,59881.0,401592.0,1693.0,461473.0,4314.0
10781,20200801,MT,4081.0,167472.0,61.0,171553.0,230.0
10783,20200801,ND,6586.0,149583.0,107.0,307324.0,371.0
10784,20200801,NE,26211.0,249048.0,332.0,351821.0,1622.0
10785,20200801,NH,6613.0,154349.0,416.0,237035.0,695.0
10786,20200801,NJ,184327.0,1914669.0,15731.0,2098996.0,21565.0
10787,20200801,NM,20796.0,545090.0,651.0,565886.0,2703.0
10791,20200801,OK,37731.0,599461.0,549.0,637192.0,3228.0
10792,20200801,OR,18492.0,385701.0,322.0,635419.0,1607.0
10795,20200801,RI,19022.0,186994.0,1007.0,369302.0,2211.0
10796,20200801,SC,90599.0,621270.0,1751.0,711869.0,5527.0
10797,20200801,SD,8867.0,104065.0,134.0,112932.0,832.0
10798,20200801,TN,108184.0,1434669.0,1067.0,1542853.0,4724.0
10800,20200801,UT,40702.0,494813.0,310.0,647562.0,2412.0
10805,20200801,WI,58058.0,895945.0,954.0,1265723.0,4681.0
10807,20200801,WY,2769.0,50573.0,26.0,81887.0,167.0
10809,20200731,AL,87723.0,601744.0,1580.0,687022.0,10521.0
10810,20200731,AR,42511.0,460958.0,453.0,502717.0,2852.0
10812,20200731,AZ,174010.0,759733.0,3694.0,1328836.0,11260.0
10814,20200731,CO,46809.0,486594.0,1838.0,691365.0,6441.0
10815,20200731,CT,49810.0,744186.0,4432.0,793996.0,10807.0
10818,20200731,FL,463357.0,3157702.0,6966.0,4493776.0,26905.0
10821,20200731,HI,1989.0,119379.0,26.0,149396.0,177.0
10823,20200731,ID,20246.0,158864.0,177.0,177884.0,835.0
10825,20200731,IN,66154.0,681229.0,2965.0,996265.0,8727.0
10826,20200731,KS,27812.0,264695.0,358.0,292507.0,1751.0
10829,20200731,MA,117612.0,1070818.0,8609.0,1602496.0,11908.0
10830,20200731,MD,88346.0,822845.0,3493.0,1209223.0,12593.0
10831,20200731,ME,3912.0,163255.0,123.0,167167.0,388.0
10833,20200731,MN,54463.0,779891.0,1640.0,1024916.0,5155.0
10835,20200731,MP,42.0,11719.0,2.0,11761.0,4.0
10836,20200731,MS,58747.0,395758.0,1663.0,454505.0,4276.0
10837,20200731,MT,3965.0,166005.0,60.0,169970.0,230.0
10839,20200731,ND,6454.0,147495.0,107.0,301509.0,364.0
10840,20200731,NE,25766.0,245190.0,328.0,347418.0,1610.0
10841,20200731,NH,6544.0,151765.0,415.0,234028.0,692.0
10842,20200731,NJ,183901.0,1914669.0,15719.0,2098570.0,21565.0
10843,20200731,NM,20600.0,537412.0,642.0,558012.0,2686.0
10847,20200731,OK,36487.0,589091.0,541.0,625578.0,3161.0
10848,20200731,OR,18131.0,380508.0,316.0,626768.0,1587.0
10851,20200731,RI,19022.0,186994.0,1007.0,364126.0,2211.0
10852,20200731,SC,89016.0,603819.0,1712.0,692835.0,5117.0
10853,20200731,SD,8764.0,102871.0,130.0,111635.0,824.0
10854,20200731,TN,105959.0,1407446.0,1060.0,1513405.0,4661.0
10856,20200731,UT,40196.0,490072.0,304.0,640348.0,2377.0
10861,20200731,WI,56934.0,882149.0,941.0,1247008.0,4637.0
10863,20200731,WY,2726.0,50573.0,26.0,81667.0,166.0
10865,20200730,AL,85762.0,594346.0,1565.0,677841.0,10070.0
10866,20200730,AR,41759.0,460958.0,442.0,502717.0,2747.0
10868,20200730,AZ,170798.0,742468.0,3626.0,1313170.0,11172.0
10870,20200730,CO,46204.0,480142.0,1822.0,678823.0,6413.0
10871,20200730,CT,49670.0,729058.0,4431.0,778728.0,10807.0
10874,20200730,FL,454457.0,3117738.0,6709.0,4411574.0,26386.0
10877,20200730,HI,1865.0,117347.0,26.0,146896.0,173.0
10879,20200730,ID,19679.0,155840.0,173.0,174343.0,808.0
10881,20200730,IN,65253.0,670595.0,2946.0,980125.0,8667.0
10882,20200730,KS,26870.0,258079.0,349.0,284949.0,1700.0
10885,20200730,MA,117098.0,1052054.0,8595.0,1580970.0,11893.0
10886,20200730,MD,87177.0,806788.0,3488.0,1180591.0,12500.0
10887,20200730,ME,3888.0,160919.0,122.0,164807.0,386.0
10889,20200730,MN,53692.0,954190.0,1634.0,1007882.0,5112.0
10891,20200730,MP,42.0,11719.0,2.0,11761.0,4.0
10892,20200730,MS,57579.0,392302.0,1611.0,449881.0,4213.0
10893,20200730,MT,3814.0,164802.0,55.0,168616.0,221.0
10895,20200730,ND,6287.0,145560.0,107.0,296478.0,356.0
10896,20200730,NE,25422.0,241471.0,324.0,341533.0,1610.0
10897,20200730,NH,6513.0,150884.0,411.0,231494.0,690.0
10898,20200730,NJ,183174.0,1878594.0,15708.0,2061768.0,21565.0
10899,20200730,NM,20388.0,531249.0,635.0,551637.0,2667.0
10903,20200730,OK,35740.0,579276.0,536.0,615016.0,3104.0
10904,20200730,OR,17721.0,376434.0,311.0,619606.0,1568.0
10907,20200730,RI,18950.0,185569.0,1007.0,360095.0,2202.0
10908,20200730,SC,87572.0,603819.0,1667.0,691391.0,5117.0
10909,20200730,SD,8685.0,101660.0,129.0,110345.0,815.0
10910,20200730,TN,102871.0,1377941.0,1033.0,1480812.0,4572.0
10912,20200730,UT,39696.0,486084.0,300.0,633980.0,2346.0
10917,20200730,WI,56079.0,867602.0,926.0,1226990.0,4590.0
10919,20200730,WY,2686.0,49955.0,26.0,80776.0,166.0
10921,20200729,AL,83782.0,584493.0,1538.0,666065.0,9893.0
10922,20200729,AR,40968.0,454637.0,434.0,495605.0,2747.0
10924,20200729,AZ,168273.0,733156.0,3454.0,1296819.0,10060.0
10926,20200729,CO,45796.0,473876.0,1822.0,668245.0,6398.0
10927,20200729,CT,49540.0,716236.0,4425.0,765776.0,10712.0
10930,20200729,FL,444622.0,3075342.0,6457.0,4331458.0,25867.0
10933,20200729,HI,1757.0,115802.0,26.0,144156.0,167.0
10935,20200729,ID,19222.0,153820.0,160.0,171892.0,783.0
10937,20200729,IN,64299.0,659939.0,2932.0,963913.0,8587.0
10938,20200729,KS,26870.0,258079.0,349.0,284949.0,1700.0
10941,20200729,MA,116684.0,1040134.0,8580.0,1558049.0,11876.0
10942,20200729,MD,86285.0,792674.0,3478.0,1154902.0,12448.0
10943,20200729,ME,3866.0,158211.0,121.0,162077.0,385.0
10945,20200729,MN,52947.0,940144.0,1629.0,993091.0,5077.0
10947,20200729,MP,40.0,11719.0,2.0,11759.0,4.0
10948,20200729,MS,55804.0,387500.0,1563.0,443304.0,4152.0
10949,20200729,MT,3676.0,161679.0,54.0,165355.0,211.0
10951,20200729,ND,6215.0,144856.0,106.0,292614.0,351.0
10952,20200729,NE,25157.0,238876.0,321.0,338010.0,1606.0
10953,20200729,NH,6500.0,149583.0,409.0,228352.0,690.0
10954,20200729,NJ,182935.0,1861916.0,15697.0,2044851.0,21321.0
10955,20200729,NM,20136.0,524475.0,632.0,544611.0,2643.0
10959,20200729,OK,34623.0,571890.0,523.0,606513.0,3041.0
10960,20200729,OR,17416.0,370240.0,303.0,611044.0,1537.0
10963,20200729,RI,18800.0,183665.0,1007.0,355196.0,2195.0
10964,20200729,SC,85846.0,595144.0,1615.0,680990.0,5117.0
10965,20200729,SD,8641.0,101073.0,129.0,109714.0,810.0
10966,20200729,TN,100822.0,1355417.0,1020.0,1456239.0,4482.0
10968,20200729,UT,39194.0,481560.0,292.0,626711.0,2324.0
10973,20200729,WI,54988.0,851391.0,918.0,1202789.0,4539.0
10975,20200729,WY,2628.0,49384.0,26.0,79738.0,165.0
10977,20200728,AL,82366.0,583033.0,1491.0,663342.0,9893.0
10978,20200728,AR,40181.0,449725.0,428.0,489906.0,2686.0
10980,20200728,AZ,165934.0,724997.0,3408.0,1279558.0,9394.0
10982,20200728,CO,45314.0,466863.0,1807.0,656305.0,6319.0
10983,20200728,CT,49077.0,703611.0,4423.0,752688.0,10712.0
10986,20200728,FL,435302.0,3038322.0,6240.0,4256937.0,25280.0
10989,20200728,HI,1711.0,114676.0,26.0,143125.0,165.0
10991,20200728,ID,18694.0,152023.0,152.0,169588.0,750.0
10993,20200728,IN,63678.0,653131.0,2924.0,946073.0,8505.0
10994,20200728,KS,26172.0,252764.0,335.0,278936.0,1644.0
10997,20200728,MA,116182.0,1024934.0,8551.0,1536007.0,11855.0
10998,20200728,MD,85524.0,782732.0,3458.0,1139155.0,12389.0
10999,20200728,ME,3838.0,155262.0,121.0,159100.0,384.0
11001,20200728,MN,52281.0,927707.0,1620.0,979988.0,5028.0
11003,20200728,MP,40.0,11719.0,2.0,11759.0,4.0
11004,20200728,MS,54299.0,378834.0,1543.0,433133.0,4103.0
11005,20200728,MT,3475.0,157933.0,51.0,161408.0,205.0
11007,20200728,ND,6126.0,143905.0,104.0,289315.0,343.0
11008,20200728,NE,24899.0,236204.0,317.0,332449.0,1587.0
11009,20200728,NH,6500.0,149583.0,409.0,225655.0,690.0
11010,20200728,NJ,182411.0,1804009.0,15679.0,1986420.0,21321.0
11011,20200728,NM,19791.0,517062.0,626.0,536853.0,2614.0
11015,20200728,OK,33775.0,555351.0,509.0,589126.0,2987.0
11016,20200728,OR,17088.0,365478.0,289.0,602910.0,1514.0
11019,20200728,RI,18725.0,182235.0,1005.0,351472.0,2182.0
11020,20200728,SC,84109.0,586221.0,1565.0,670330.0,5117.0
11021,20200728,SD,8492.0,98999.0,123.0,107491.0,808.0
11022,20200728,TN,99044.0,1337467.0,978.0,1436511.0,4280.0
11024,20200728,UT,38855.0,476702.0,286.0,619636.0,2295.0
11029,20200728,WI,54064.0,837567.0,913.0,1181765.0,4493.0
11031,20200728,WY,2589.0,48191.0,26.0,78653.0,162.0
11033,20200727,AL,81115.0,576844.0,1491.0,655973.0,9694.0
11034,20200727,AR,39447.0,445444.0,408.0,484891.0,2624.0
11036,20200727,AZ,163827.0,714506.0,3304.0,1260447.0,7751.0
11038,20200727,CO,44565.0,455865.0,1799.0,638968.0,6271.0
11039,20200727,CT,48983.0,696068.0,4418.0,745051.0,10712.0
11042,20200727,FL,426164.0,2998750.0,6049.0,4180523.0,24690.0
11045,20200727,HI,1683.0,112432.0,26.0,141891.0,163.0
11047,20200727,ID,18177.0,149817.0,146.0,166903.0,741.0
11049,20200727,IN,62907.0,644884.0,2906.0,927753.0,8444.0
11050,20200727,KS,26172.0,252764.0,335.0,278936.0,1644.0
11053,20200727,MA,115926.0,1015231.0,8536.0,1510417.0,11833.0
11054,20200727,MD,84876.0,770642.0,3447.0,1115211.0,12339.0
11055,20200727,ME,3832.0,153609.0,119.0,157441.0,383.0
11057,20200727,MN,51803.0,918923.0,1616.0,970726.0,4961.0
11059,20200727,MP,40.0,11719.0,2.0,11759.0,4.0
11060,20200727,MS,52957.0,374640.0,1501.0,427597.0,4032.0
11061,20200727,MT,3381.0,155274.0,47.0,158655.0,201.0
11063,20200727,ND,5975.0,142380.0,103.0,285314.0,337.0
11064,20200727,NE,24618.0,234209.0,316.0,329420.0,1570.0
11065,20200727,NH,6436.0,147173.0,409.0,222691.0,688.0
11066,20200727,NJ,181885.0,1804029.0,15657.0,1985914.0,21321.0
11067,20200727,NM,19502.0,509388.0,619.0,528890.0,2590.0
11071,20200727,OK,32686.0,535628.0,496.0,568314.0,2872.0
11072,20200727,OR,16758.0,361717.0,289.0,596598.0,1474.0
11075,20200727,RI,18515.0,178103.0,1004.0,347435.0,2174.0
11076,20200727,SC,82417.0,576484.0,1506.0,658901.0,4827.0
11077,20200727,SD,8444.0,98383.0,123.0,106827.0,806.0
11078,20200727,TN,96489.0,1314963.0,978.0,1411452.0,4280.0
11080,20200727,UT,38409.0,472163.0,281.0,613005.0,2253.0
11085,20200727,WI,53281.0,823905.0,900.0,1169575.0,4420.0
11087,20200727,WY,2520.0,45823.0,25.0,77497.0,158.0
11089,20200726,AL,79294.0,570392.0,1473.0,647743.0,9157.0
11090,20200726,AR,38623.0,438644.0,401.0,477267.0,2542.0
11092,20200726,AZ,162014.0,705089.0,3305.0,1252779.0,7706.0
11094,20200726,CO,44336.0,453452.0,1794.0,635575.0,6268.0
11095,20200726,CT,48776.0,664296.0,4413.0,713072.0,10712.0
11098,20200726,FL,417360.0,2962648.0,5972.0,4105191.0,24421.0
11101,20200726,HI,1620.0,112432.0,26.0,139350.0,161.0
11103,20200726,ID,17827.0,148397.0,146.0,165132.0,723.0
11105,20200726,IN,62372.0,638939.0,2903.0,924160.0,8401.0
11106,20200726,KS,25109.0,252858.0,326.0,277967.0,1596.0
11109,20200726,MA,115637.0,1005122.0,8529.0,1488394.0,11828.0
11110,20200726,MD,83748.0,754824.0,3440.0,1091816.0,12283.0
11111,20200726,ME,3814.0,151504.0,119.0,155318.0,381.0
11113,20200726,MN,51153.0,906221.0,1614.0,957374.0,4920.0
11115,20200726,MP,40.0,11300.0,2.0,11340.0,4.0
11116,20200726,MS,52304.0,370789.0,1495.0,423093.0,3982.0
11117,20200726,MT,3342.0,148973.0,46.0,152315.0,199.0
11119,20200726,ND,5864.0,140603.0,103.0,281073.0,333.0
11120,20200726,NE,24395.0,231069.0,316.0,325579.0,1567.0
11121,20200726,NH,6436.0,147173.0,409.0,220316.0,688.0
11122,20200726,NJ,181408.0,1773926.0,15639.0,1955334.0,21314.0
11123,20200726,NM,19042.0,501676.0,614.0,520718.0,2560.0
11127,20200726,OK,31285.0,535628.0,496.0,566913.0,2835.0
11128,20200726,OR,16492.0,357518.0,286.0,589371.0,1474.0
11131,20200726,RI,18224.0,171804.0,1002.0,344434.0,2146.0
11132,20200726,SC,81199.0,566614.0,1491.0,647813.0,4827.0
11133,20200726,SD,8395.0,98531.0,123.0,106926.0,801.0
11134,20200726,TN,93936.0,1288916.0,967.0,1382852.0,4244.0
11136,20200726,UT,37973.0,468446.0,274.0,607376.0,2234.0
11141,20200726,WI,52680.0,817549.0,899.0,1154619.0,4394.0
11143,20200726,WY,2475.0,45823.0,25.0,75273.0,158.0
11145,20200725,AL,78130.0,563481.0,1456.0,639795.0,9157.0
11146,20200725,AR,37249.0,424215.0,394.0,461464.0,2361.0
11148,20200725,AZ,160041.0,697568.0,3286.0,1241053.0,7627.0
11150,20200725,CO,43789.0,446607.0,1794.0,624351.0,6261.0
11151,20200725,CT,48776.0,664296.0,4413.0,713072.0,10712.0
11154,20200725,FL,408114.0,2921866.0,5894.0,4023711.0,24086.0
11157,20200725,HI,1549.0,111241.0,26.0,137103.0,156.0
11159,20200725,ID,17264.0,146176.0,144.0,162384.0,709.0
11161,20200725,IN,61520.0,628754.0,2895.0,917369.0,8180.0
11162,20200725,KS,25109.0,252858.0,326.0,277967.0,1596.0
11165,20200725,MA,115268.0,995615.0,8510.0,1481044.0,11813.0
11166,20200725,MD,83054.0,742272.0,3433.0,1069775.0,12188.0
11167,20200725,ME,3790.0,149583.0,119.0,153373.0,379.0
11169,20200725,MN,50291.0,890405.0,1611.0,940696.0,4889.0
11171,20200725,MP,39.0,11300.0,2.0,11339.0,4.0
11172,20200725,MS,51097.0,370789.0,1480.0,421886.0,3982.0
11173,20200725,MT,3260.0,147755.0,46.0,151015.0,195.0
11175,20200725,ND,5724.0,138524.0,103.0,276549.0,328.0
11176,20200725,NE,24174.0,228431.0,316.0,321996.0,1548.0
11177,20200725,NH,6415.0,145875.0,409.0,218182.0,686.0
11178,20200725,NJ,180869.0,1709299.0,15627.0,1890168.0,21314.0
11179,20200725,NM,18788.0,493637.0,607.0,512425.0,2542.0
11183,20200725,OK,30081.0,535628.0,496.0,565709.0,2768.0
